HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
34,5,1.6,3.75,5.75,1.75,2.02,1.83,2.0,1,H
3,10,1.8,3.4,4.75,1.6,2.25,1.83,2.0,1,H
15,17,3.0,3.25,2.38,1.7,2.1,1.78,2.06,1,A
33,25,3.0,3.25,2.38,1.78,1.99,1.76,2.08,1,A
38,34,3.6,3.3,2.05,1.68,2.13,1.77,2.06,1,H
10,26,3.3,3.4,2.15,1.63,2.19,1.93,1.89,1,A
20,36,2.0,3.4,3.75,1.56,2.33,2.0,1.82,1,D
5,3,2.05,3.3,3.6,1.58,2.28,1.81,2.0,1,H
16,14,1.7,3.6,5.0,1.82,1.94,1.95,1.86,1,A
40,31,2.1,3.3,3.5,1.75,2.02,1.87,1.95,1,H
32,4,2.2,3.5,3.1,1.96,1.8,1.65,2.21,1,D
17,10,1.91,3.4,4.0,1.78,2.0,1.93,1.9,1,D
34,40,1.45,4.33,6.5,2.22,1.63,1.78,2.05,1,H
38,15,1.67,3.6,5.5,1.69,2.12,1.89,1.93,1,A
25,20,1.91,3.4,4.0,1.66,2.16,1.91,1.92,1,D
26,5,2.15,3.3,3.4,1.61,2.23,1.89,1.93,1,D
3,33,2.0,3.4,3.75,1.69,2.11,2.03,1.79,1,D
31,4,3.2,3.2,2.3,1.71,2.08,1.82,1.99,1,D
36,16,3.4,3.25,2.15,1.67,2.14,2.01,1.81,1,A
14,32,2.8,3.4,2.4,1.8,1.96,2.03,1.78,1,D
32,17,2.0,3.3,3.8,1.86,1.91,2.0,1.83,1,H
33,34,5.0,3.6,1.7,1.82,1.95,1.87,1.95,1,A
40,26,2.3,3.2,3.1,1.78,2.0,1.7,2.14,1,H
4,36,1.57,3.8,6.0,1.77,2.0,1.81,2.02,1,H
16,25,1.95,3.3,4.0,1.74,2.04,1.9,1.92,1,H
31,14,2.25,3.2,3.2,1.69,2.1,1.92,1.91,1,H
5,15,1.62,3.75,5.75,1.74,2.04,1.83,2.0,1,D
10,38,3.2,3.4,2.2,1.65,2.17,1.91,1.91,1,A
20,3,2.1,3.2,3.6,1.52,2.43,1.82,2.01,1,H
14,4,3.25,3.1,2.3,1.84,1.92,1.81,2.02,1,A
17,40,1.85,3.5,4.2,1.83,1.93,1.91,1.92,1,H
25,31,1.73,3.6,4.75,1.75,2.02,2.02,1.81,1,A
26,33,1.91,3.4,4.0,1.74,2.04,1.89,1.94,1,D
36,32,3.6,3.25,2.1,1.74,2.04,2.0,1.83,1,A
3,16,3.0,3.2,2.38,1.64,2.19,2.13,1.7,1,A
15,10,2.3,3.2,3.2,1.77,2.0,1.97,1.84,1,D
34,20,1.44,4.2,7.5,1.84,1.92,1.78,2.03,1,H
38,5,2.4,3.4,2.8,1.61,2.22,2.06,1.76,1,H
14,26,2.45,3.1,3.0,1.53,2.42,1.81,2.01,1,A
31,36,1.91,3.3,4.33,1.65,2.19,1.87,1.95,1,H
32,25,2.05,3.3,3.6,1.75,2.04,1.82,2.01,1,H
33,17,2.7,3.2,2.63,1.75,2.02,1.93,1.89,1,D
40,15,1.83,3.4,4.5,1.92,1.85,1.84,1.98,1,H
4,3,1.75,3.5,4.75,1.87,1.89,2.06,1.77,1,D
5,10,1.7,3.6,5.0,1.75,2.03,1.96,1.86,1,D
20,38,2.3,3.2,3.2,1.61,2.23,1.96,1.85,1,H
16,34,2.88,3.4,2.38,1.74,2.03,1.8,2.02,1,H
3,32,2.8,3.2,2.5,1.79,1.99,2.0,1.83,1,A
17,5,2.3,3.2,3.2,1.63,2.21,1.98,1.84,1,H
38,33,2.0,3.3,3.75,1.79,1.99,2.02,1.81,1,A
10,40,2.9,3.2,2.45,1.93,1.82,2.02,1.81,1,H
36,14,2.5,3.1,2.9,1.57,2.3,1.78,2.05,1,H
15,16,4.33,3.6,1.8,1.86,1.9,1.83,1.98,1,A
26,20,2.1,3.1,3.75,1.55,2.35,1.83,1.98,1,D
34,31,1.36,4.75,8.5,2.03,1.74,1.88,1.93,1,H
25,4,2.5,3.25,2.8,1.81,1.95,1.83,1.97,1,A
20,15,1.8,3.6,4.33,1.76,2.01,1.82,2.0,1,D
33,10,1.91,3.4,4.0,1.84,1.92,1.91,1.91,1,D
40,5,2.38,3.3,3.0,1.77,2.0,2.01,1.81,1,H
14,25,2.63,3.3,2.63,1.6,2.23,1.9,1.9,1,H
36,38,2.55,3.2,2.75,1.58,2.26,1.84,1.96,1,A
4,17,1.85,3.4,4.33,1.92,1.83,1.88,1.93,1,D
31,3,2.2,3.3,3.25,1.7,2.09,1.92,1.9,1,D
32,34,3.4,3.4,2.1,1.82,1.94,1.95,1.87,1,H
16,26,1.73,3.6,4.75,1.68,2.11,1.97,1.84,1,H
5,33,2.25,3.3,3.2,1.71,2.08,1.97,1.85,1,H
10,20,2.75,3.1,2.63,1.67,2.14,1.97,1.84,1,A
38,40,2.0,3.25,3.9,1.96,1.81,1.75,2.07,1,D
3,14,2.2,3.2,3.4,1.56,2.31,1.95,1.85,1,D
34,4,1.73,3.75,4.6,2.0,1.77,1.92,1.88,1,H
15,32,4.0,3.5,1.91,1.97,1.79,1.7,2.16,1,A
25,36,1.8,3.5,4.5,1.59,2.25,1.78,2.05,1,H
26,31,2.0,3.2,4.0,1.62,2.22,1.77,2.05,1,H
17,16,3.0,3.2,2.38,1.72,2.06,1.76,2.07,1,A
20,5,2.3,3.25,3.1,1.62,2.19,2.0,1.82,1,D
31,17,2.4,3.25,2.9,1.75,2.01,2.09,1.74,1,A
33,40,2.1,3.5,3.3,1.98,1.78,1.9,1.91,1,A
4,15,1.57,4.0,5.75,2.19,1.63,1.97,1.84,1,H
36,3,2.5,3.0,3.0,1.53,2.38,1.83,1.99,1,A
16,38,1.57,3.8,6.0,1.83,1.93,2.02,1.8,1,H
25,26,2.1,3.2,3.6,1.63,2.18,1.91,1.91,1,D
32,10,1.53,4.0,6.0,2.12,1.67,1.91,1.9,1,A
14,34,4.5,3.75,1.75,1.79,1.97,1.81,2.0,1,A
10,31,2.3,3.2,3.1,1.74,2.04,2.01,1.81,1,H
15,33,2.5,3.4,2.7,1.97,1.8,1.87,1.93,1,A
34,36,1.29,5.5,10.0,2.22,1.63,1.85,1.95,1,A
26,32,2.55,3.4,2.63,1.81,1.95,1.88,1.92,1,H
38,4,2.8,3.3,2.5,2.12,1.67,2.0,1.8,1,H
3,25,2.45,3.2,2.9,1.61,2.22,1.78,2.04,1,A
17,14,2.15,3.4,3.3,1.92,1.83,1.85,1.96,1,H
40,20,2.1,3.4,3.4,1.89,1.86,1.78,2.04,1,H
5,16,3.6,3.5,2.0,1.78,1.99,1.81,2.01,1,D
4,26,2.15,3.25,3.4,1.9,1.86,1.85,1.96,1,D
14,38,2.2,3.5,3.1,1.89,1.87,1.98,1.83,1,D
16,10,1.45,4.5,6.5,2.2,1.63,1.81,1.99,1,H
20,33,2.3,3.4,3.0,1.8,1.96,2.01,1.8,1,D
32,40,1.8,3.6,4.33,2.19,1.62,1.81,2.0,1,H
3,17,2.3,3.2,3.2,1.73,2.04,2.03,1.78,1,H
31,5,2.25,3.4,3.1,1.77,1.99,1.97,1.83,1,H
36,15,2.25,3.25,3.2,1.7,2.09,1.95,1.85,1,H
25,34,4.75,3.5,1.75,1.82,1.93,1.78,2.02,1,D
10,14,2.63,3.3,2.6,1.89,1.86,1.92,1.89,1,H
15,25,2.6,3.3,2.63,1.9,1.85,1.88,1.93,1,A
33,16,4.0,3.6,1.85,2.08,1.71,1.93,1.88,1,A
34,3,1.33,5.0,9.0,2.28,1.57,1.91,1.9,1,D
38,31,2.38,3.4,2.88,1.93,1.83,1.75,2.07,1,A
40,4,2.3,3.6,2.8,2.45,1.51,1.81,2.0,1,H
5,32,3.4,3.5,2.05,2.08,1.7,1.77,2.04,1,H
17,20,2.2,3.3,3.25,1.9,1.85,1.9,1.9,1,A
26,36,1.8,3.6,4.33,1.75,2.02,1.88,1.93,1,H
3,40,2.38,3.3,2.9,2.13,1.65,1.79,2.03,1,H
4,5,1.85,3.6,4.0,2.29,1.57,1.88,1.93,1,A
14,15,1.75,3.6,4.75,2.02,1.75,2.02,1.8,1,H
16,20,1.57,3.8,6.0,2.28,1.57,1.98,1.84,1,H
25,17,2.1,3.75,3.1,2.13,1.66,2.01,1.81,1,H
31,33,2.1,3.5,3.3,2.04,1.73,1.83,1.99,1,H
32,38,1.57,4.33,5.0,2.4,1.52,2.0,1.83,1,H
34,26,1.4,4.5,8.0,2.15,1.64,1.96,1.85,1,H
36,10,3.0,3.5,2.25,1.77,1.99,1.91,1.9,1,D
5,14,2.3,3.4,3.0,1.98,1.78,1.99,1.82,1,A
10,34,2.5,3.5,2.63,2.25,1.6,1.83,1.99,1,H
15,31,1.91,3.6,3.75,2.27,1.58,1.94,1.86,1,H
17,36,2.0,3.5,3.6,2.15,1.64,1.98,1.83,1,H
20,4,2.4,3.5,2.8,2.33,1.56,1.77,2.05,1,A
26,3,1.95,3.4,4.0,1.99,1.78,1.75,2.07,1,D
33,32,1.91,3.75,3.6,2.41,1.52,1.91,1.89,1,A
38,25,2.38,3.4,2.88,2.24,1.59,1.8,2.01,1,H
40,16,2.8,3.5,2.4,2.38,1.53,1.73,2.1,1,H
2,42,1.25,6.0,10.0,3.0,1.38,2.24,1.68,0,H
8,27,1.57,4.33,5.0,2.39,1.55,2.02,1.84,0,A
11,16,2.05,3.4,3.6,2.01,1.79,2.01,1.86,0,H
13,18,2.0,3.5,3.6,2.0,1.8,1.47,2.7,0,D
19,37,2.9,3.5,2.3,2.15,1.69,1.84,2.04,0,H
21,41,1.95,3.5,3.75,1.89,1.89,1.96,1.92,0,D
22,1,1.91,3.6,3.8,2.28,1.61,1.95,1.92,0,H
28,39,1.95,3.5,3.75,2.04,1.76,1.91,1.96,0,D
33,30,3.1,3.4,2.25,1.85,1.95,2.19,1.7,0,D
1,8,4.5,3.75,1.73,2.12,1.71,1.71,2.2,0,A
18,33,1.67,3.8,5.0,2.07,1.74,1.93,1.94,0,A
27,21,1.44,4.5,6.5,2.21,1.65,2.02,1.86,0,H
37,2,6.0,4.75,1.44,2.47,1.52,2.13,1.76,0,D
39,13,2.0,3.5,3.6,1.86,1.92,1.96,1.91,0,A
41,22,3.2,3.5,2.15,2.38,1.56,1.97,1.9,0,D
42,11,1.57,4.33,5.0,2.47,1.52,2.04,1.83,0,D
16,28,2.88,3.4,2.38,2.02,1.77,2.18,1.7,0,D
30,19,2.2,3.3,3.3,2.02,1.77,1.88,2.0,0,D
27,41,1.3,5.5,9.0,2.72,1.44,1.97,1.89,0,D
2,39,1.17,7.5,15.0,3.26,1.32,2.15,1.73,0,H
8,16,1.25,6.0,10.0,2.9,1.39,1.96,1.91,0,H
21,30,2.25,3.3,3.2,1.81,1.99,1.94,1.93,0,A
22,42,2.4,3.5,2.75,2.59,1.48,1.76,2.11,0,D
28,37,2.4,3.4,2.8,2.08,1.73,1.72,2.15,0,H
33,13,2.9,3.2,2.45,1.76,2.04,2.13,1.74,0,D
11,1,2.25,3.3,3.2,1.96,1.82,1.96,1.9,0,A
19,18,2.2,3.4,3.2,2.11,1.71,1.88,1.99,0,H
16,21,2.5,3.3,2.8,1.8,2.0,1.79,2.07,0,D
1,41,1.91,3.6,3.8,2.1,1.72,1.86,2.02,0,H
18,2,10.0,6.0,1.25,2.64,1.46,2.12,1.76,0,D
30,8,5.0,4.33,1.57,2.25,1.63,1.83,2.04,0,H
33,19,2.8,3.25,2.5,1.94,1.85,2.11,1.76,0,H
37,11,1.73,3.8,4.5,2.3,1.6,2.28,1.66,0,D
39,22,2.5,3.4,2.7,2.25,1.62,1.88,1.98,0,A
13,28,2.75,3.3,2.5,1.75,2.04,2.05,1.82,0,D
42,27,2.8,3.5,2.4,2.43,1.54,2.05,1.81,0,H
2,33,1.11,9.0,21.0,2.96,1.37,2.01,1.85,0,H
11,30,2.38,3.3,2.9,1.93,1.86,2.08,1.8,0,D
22,16,1.62,4.0,5.25,2.27,1.62,2.14,1.74,0,D
41,37,2.8,3.4,2.4,2.29,1.61,1.81,2.07,0,A
8,39,1.36,5.0,7.5,2.64,1.46,2.01,1.86,0,D
19,13,2.15,3.4,3.25,1.8,2.0,1.94,1.93,0,H
21,42,3.0,3.5,2.25,2.01,1.79,1.89,1.97,0,H
27,1,1.57,4.2,5.25,2.56,1.49,1.95,1.91,0,H
28,18,1.65,4.0,4.75,2.21,1.65,1.91,1.95,0,H
30,22,2.4,3.4,2.8,2.22,1.65,2.05,1.82,0,D
13,2,7.5,5.0,1.36,2.19,1.66,1.84,2.02,0,A
16,27,4.2,3.75,1.8,2.24,1.64,1.84,2.04,0,D
33,28,3.3,3.5,2.1,1.94,1.85,1.76,2.12,0,A
37,8,3.4,3.6,2.05,2.32,1.58,1.88,2.0,0,H
39,19,1.95,3.5,3.6,1.99,1.8,2.04,1.83,0,H
42,41,1.5,4.33,6.0,2.78,1.42,1.83,2.04,0,H
1,21,2.05,3.5,3.4,1.85,1.95,2.03,1.84,0,H
18,11,2.05,3.5,3.4,2.1,1.72,1.9,1.96,0,A
21,39,2.25,3.4,3.1,1.76,2.05,1.6,2.36,0,H
2,19,1.13,8.5,17.0,3.22,1.33,2.02,1.84,0,H
8,18,1.33,5.25,8.0,2.67,1.45,1.97,1.89,0,A
11,13,2.3,3.2,3.2,1.74,2.07,1.68,2.23,0,H
22,37,2.3,3.6,2.88,2.4,1.55,1.68,2.22,0,H
27,33,1.33,5.25,8.0,2.61,1.47,1.93,1.93,0,D
41,16,2.38,3.4,2.88,2.16,1.67,1.71,2.17,0,D
28,30,1.85,3.6,4.0,2.01,1.78,1.86,2.01,0,D
42,1,1.7,3.8,4.75,2.16,1.68,1.97,1.9,0,H
2,41,1.1,11.0,17.0,3.72,1.26,1.79,2.06,0,H
13,8,5.0,4.0,1.62,2.03,1.78,1.79,2.08,0,H
16,42,3.5,3.5,2.0,2.05,1.76,1.85,2.03,0,A
19,28,3.1,3.4,2.25,1.98,1.81,2.24,1.66,0,A
30,1,2.3,3.4,3.0,1.79,2.01,2.02,1.85,0,H
37,21,1.67,3.8,5.0,2.08,1.73,1.96,1.91,0,H
39,27,3.4,3.5,2.05,2.12,1.7,1.82,2.06,0,D
18,22,2.4,3.4,2.8,2.23,1.64,1.85,2.0,0,D
33,11,2.5,3.4,2.7,2.03,1.77,1.87,1.97,0,H
41,13,2.55,3.4,2.63,1.98,1.82,1.94,1.91,0,A
1,16,1.83,3.6,4.2,1.89,1.91,1.88,1.99,0,H
8,19,1.22,6.5,11.0,2.75,1.43,2.06,1.79,0,A
11,39,2.25,3.4,3.0,2.23,1.64,1.71,2.17,0,A
21,18,2.2,3.4,3.2,1.82,1.98,1.94,1.93,0,H
22,33,1.62,4.33,4.75,2.38,1.56,2.08,1.78,0,H
27,37,1.67,4.1,4.5,2.47,1.52,1.9,1.96,0,H
28,2,8.0,4.75,1.36,2.32,1.59,1.76,2.12,0,D
42,30,1.67,3.8,5.0,2.16,1.68,2.13,1.75,0,H
37,1,1.91,3.6,3.8,2.01,1.8,1.97,1.9,0,H
2,8,1.44,4.5,6.5,2.59,1.48,2.3,1.64,0,H
18,27,3.4,3.5,2.05,2.21,1.65,1.86,2.01,0,H
19,11,2.25,3.4,3.1,2.3,1.6,1.68,2.23,0,H
30,41,1.73,4.0,4.33,2.28,1.61,2.03,1.84,0,A
39,42,3.3,3.5,2.1,2.3,1.6,1.97,1.9,0,A
13,16,1.91,3.6,3.8,1.8,2.0,1.91,1.96,0,A
28,22,1.95,3.5,3.75,2.13,1.7,2.0,1.87,0,H
33,21,2.5,3.5,2.63,1.89,1.9,1.9,1.95,0,H
21,19,2.05,3.4,3.5,1.87,1.93,1.79,2.08,0,A
1,33,1.73,3.8,4.5,1.96,1.84,2.03,1.85,0,H
11,2,13.0,7.0,1.18,3.24,1.33,2.01,1.86,0,A
16,37,2.63,3.5,2.5,1.97,1.83,2.0,1.84,0,H
22,13,1.8,3.8,4.0,1.99,1.81,1.82,2.06,0,A
27,30,1.5,4.33,6.0,2.43,1.54,1.8,2.07,0,D
41,39,2.63,3.3,2.63,2.36,1.57,1.91,1.93,0,H
8,28,1.57,4.33,5.0,2.4,1.55,2.01,1.86,0,H
42,18,1.57,4.2,5.25,2.33,1.58,2.03,1.83,0,H
2,22,1.14,8.0,15.0,3.73,1.26,2.1,1.77,0,H
13,21,2.1,3.3,3.5,1.7,2.14,1.86,2.01,0,A
19,27,3.8,3.6,1.91,2.06,1.76,1.92,1.94,0,A
30,16,2.15,3.3,3.4,1.84,1.96,1.86,2.01,0,D
28,11,1.36,5.0,7.5,2.76,1.43,1.86,2.01,0,A
33,8,7.0,4.75,1.4,2.49,1.52,1.94,1.93,0,D
37,42,3.0,3.4,2.3,2.12,1.71,1.87,1.99,0,H
18,41,1.91,3.6,3.75,2.11,1.72,1.89,1.98,0,H
39,1,2.38,3.5,2.8,2.01,1.79,1.77,2.09,0,A
16,39,2.25,3.4,3.1,1.98,1.83,2.03,1.84,0,A
1,18,2.0,3.5,3.75,1.84,1.96,2.0,1.87,0,H
21,2,15.0,7.5,1.18,2.82,1.42,2.02,1.85,0,A
22,19,1.7,4.0,4.75,2.33,1.58,2.22,1.69,0,H
27,13,1.5,4.33,6.5,2.09,1.73,1.85,2.01,0,H
37,30,1.95,3.7,3.75,2.05,1.76,1.93,1.94,0,H
41,33,2.2,3.5,3.25,2.16,1.68,1.92,1.95,0,H
11,8,5.0,4.33,1.62,2.78,1.42,1.86,2.0,0,H
42,28,1.91,3.75,3.8,2.25,1.63,1.9,1.97,0,H
8,22,1.5,4.6,6.0,2.63,1.47,1.8,2.08,0,H
2,27,1.25,6.0,12.0,2.78,1.42,2.21,1.69,0,H
13,1,2.88,3.2,2.55,1.64,2.24,2.0,1.84,0,A
19,42,3.8,3.6,1.95,2.2,1.66,1.96,1.91,0,A
28,21,1.67,3.8,5.25,1.87,1.92,2.2,1.7,0,H
33,16,2.38,3.3,3.1,2.03,1.78,2.07,1.81,0,D
39,37,2.25,3.4,3.25,2.15,1.69,1.91,1.96,0,A
11,41,2.05,3.6,3.5,2.47,1.53,1.99,1.87,0,H
18,30,2.1,3.4,3.6,1.87,1.93,1.81,2.06,0,H
22,11,1.85,3.9,4.0,2.95,1.38,2.05,1.82,0,H
1,2,9.5,5.75,1.3,2.3,1.6,1.89,1.98,0,A
16,18,2.4,3.3,3.0,1.85,1.95,2.05,1.83,0,D
21,8,5.5,4.0,1.62,2.04,1.77,1.8,2.07,0,H
30,39,2.38,3.4,3.0,2.1,1.72,2.02,1.84,0,D
37,13,1.8,3.7,4.5,1.93,1.87,1.82,2.05,0,A
41,19,2.45,3.4,2.88,2.21,1.65,1.79,2.06,0,D
27,28,1.67,4.0,5.0,2.14,1.69,2.23,1.68,0,D
42,33,1.36,5.25,8.0,2.73,1.44,1.82,2.04,0,D
2,16,1.08,11.0,29.0,3.64,1.27,1.84,2.02,0,H
13,30,2.25,3.4,3.2,1.75,2.06,1.99,1.86,0,D
18,39,2.1,3.4,3.6,1.85,1.93,1.84,2.02,0,A
19,1,2.3,3.3,3.1,1.82,1.97,2.04,1.82,0,H
8,42,1.85,3.75,4.2,2.27,1.61,1.89,1.96,0,D
11,21,2.05,3.5,3.6,2.21,1.65,2.07,1.79,0,D
22,27,3.25,3.75,2.1,2.25,1.62,1.99,1.87,0,A
28,41,1.44,4.75,7.0,2.51,1.51,1.73,2.14,0,H
33,37,2.75,3.5,2.5,2.13,1.7,2.01,1.83,0,A
30,2,15.0,7.0,1.2,2.55,1.49,1.87,1.98,0,A
1,28,2.5,3.4,2.8,1.86,1.94,1.84,2.01,0,H
27,11,1.44,4.75,7.0,2.8,1.42,1.68,2.23,0,D
37,18,1.8,3.6,4.5,2.01,1.79,2.02,1.84,0,D
39,33,1.85,3.8,4.0,2.28,1.62,1.84,2.02,0,D
41,8,6.5,4.33,1.5,2.47,1.52,1.96,1.89,0,H
42,13,1.5,4.2,7.0,2.09,1.73,1.81,2.05,0,H
16,19,2.45,3.4,2.88,1.96,1.84,1.78,2.07,0,D
21,22,2.5,3.4,2.8,2.03,1.77,1.84,2.0,0,A
42,2,6.5,4.33,1.5,2.42,1.54,2.04,1.81,0,H
16,11,2.63,3.5,2.63,2.24,1.63,1.93,1.91,0,H
18,13,2.2,3.3,3.4,1.59,2.33,1.9,1.95,0,A
27,8,2.5,3.4,2.8,1.99,1.8,1.77,2.07,0,D
30,33,2.05,3.5,3.6,1.9,1.89,2.01,1.84,0,H
37,19,1.95,3.5,4.0,2.09,1.73,2.0,1.85,0,H
39,28,3.0,3.4,2.38,2.0,1.79,2.09,1.75,0,A
1,22,2.4,3.4,2.9,2.02,1.78,1.72,2.14,0,H
41,21,2.38,3.4,3.0,2.0,1.79,1.7,2.16,0,H
2,37,1.13,9.0,19.0,3.17,1.34,1.97,1.87,0,D
11,42,3.8,4.0,1.85,2.69,1.44,2.01,1.84,0,D
19,30,2.25,3.4,3.25,2.0,1.8,1.97,1.88,0,D
28,16,1.53,4.33,6.0,2.14,1.69,1.92,1.92,0,H
8,1,1.44,4.5,7.5,2.1,1.72,1.71,2.16,0,A
13,39,2.25,3.4,3.2,1.69,2.14,1.91,1.93,0,D
21,27,5.5,3.75,1.67,1.8,2.0,1.66,2.24,0,A
22,41,1.67,4.2,4.75,2.8,1.41,2.11,1.74,0,A
33,18,2.5,3.3,2.88,1.85,1.94,1.8,2.04,0,A
37,28,2.6,3.3,2.75,1.83,1.96,1.88,1.95,0,H
13,33,1.95,3.5,4.0,1.72,2.1,1.9,1.94,0,D
16,8,5.5,4.0,1.62,2.09,1.72,1.84,2.0,0,A
18,19,2.3,3.3,3.2,1.76,2.04,1.97,1.87,0,H
30,21,1.91,3.6,4.0,1.77,2.03,1.87,1.96,0,A
39,2,13.0,7.0,1.2,2.52,1.5,1.79,2.04,0,A
42,22,1.57,4.33,5.5,2.67,1.45,1.95,1.89,0,H
1,11,1.91,3.8,3.8,2.24,1.63,1.91,1.93,0,D
41,27,4.2,3.75,1.85,2.16,1.67,2.01,1.83,0,H
8,30,1.33,5.25,9.5,2.35,1.57,1.88,1.96,0,H
2,18,1.09,11.0,26.0,3.11,1.34,1.86,1.98,0,H
11,37,2.3,3.6,3.0,2.3,1.6,1.97,1.88,0,H
22,39,1.95,3.7,3.8,2.2,1.65,1.93,1.93,0,H
27,42,2.3,3.5,3.0,2.15,1.69,1.71,2.16,0,A
28,13,1.73,3.6,5.25,1.69,2.15,2.32,1.61,0,H
41,1,2.6,3.4,2.7,2.0,1.8,1.85,2.0,0,H
19,33,1.85,3.6,4.33,2.03,1.77,1.8,2.06,0,A
21,16,2.15,3.4,3.5,1.75,2.05,2.13,1.74,0,A
39,8,6.0,4.0,1.57,2.01,1.79,1.85,1.99,0,A
1,27,3.1,3.4,2.3,1.94,1.85,2.3,1.63,0,D
13,19,2.3,3.2,3.3,1.59,2.32,1.99,1.87,0,D
16,22,3.1,3.5,2.25,2.21,1.66,1.93,1.93,0,D
30,11,2.4,3.5,2.9,2.26,1.62,1.7,2.18,0,H
33,2,17.0,7.5,1.17,2.75,1.42,2.04,1.81,0,A
37,41,2.05,3.5,3.6,2.16,1.69,2.01,1.85,0,D
18,28,3.1,3.4,2.3,1.72,2.1,2.24,1.66,0,D
42,21,1.33,5.25,9.0,2.26,1.62,1.95,1.9,0,H
2,13,1.1,10.0,26.0,2.87,1.4,2.05,1.8,0,H
8,37,1.5,4.33,6.5,2.23,1.64,1.77,2.09,0,H
11,18,2.0,3.6,3.6,2.19,1.67,1.97,1.88,0,H
19,39,2.1,3.5,3.4,1.89,1.9,1.89,1.96,0,D
21,1,2.8,3.4,2.5,1.66,2.19,2.05,1.79,0,H
22,30,2.0,3.6,3.6,2.23,1.64,1.96,1.89,0,H
27,16,1.36,4.75,9.0,2.18,1.67,2.01,1.83,0,H
28,33,1.57,4.2,5.75,1.98,1.81,1.98,1.86,0,H
41,42,3.6,3.75,1.91,2.5,1.51,1.89,1.96,0,A
39,21,2.1,3.3,3.6,1.61,2.28,2.1,1.76,0,D
1,42,3.5,3.5,2.1,2.17,1.67,1.99,1.86,0,H
16,41,2.6,3.4,2.7,2.13,1.69,1.85,1.99,0,A
18,8,6.0,4.33,1.53,2.03,1.77,1.94,1.9,0,D
19,2,13.0,6.5,1.22,2.44,1.53,1.95,1.89,0,A
30,28,2.6,3.3,2.75,1.74,2.07,1.88,1.94,0,D
37,22,2.25,3.4,3.2,2.03,1.77,1.97,1.87,0,H
13,11,2.4,3.3,3.0,1.9,1.88,1.73,2.11,0,H
33,27,5.0,3.8,1.7,2.03,1.76,1.97,1.87,0,A
27,39,1.44,4.33,7.5,1.98,1.81,1.71,2.15,0,H
1,30,1.95,3.5,4.0,1.92,1.86,1.94,1.9,0,A
8,13,1.33,5.0,10.0,2.08,1.74,2.02,1.82,0,D
11,33,1.73,3.8,4.75,2.43,1.54,1.69,2.19,0,H
21,37,2.75,3.25,2.63,1.69,2.14,2.01,1.82,0,D
22,18,1.75,3.75,4.75,2.07,1.74,1.74,2.13,0,H
41,2,10.0,5.75,1.29,2.68,1.45,1.96,1.88,0,A
28,19,1.75,3.75,4.75,1.86,1.93,1.72,2.14,0,H
42,16,1.33,5.25,9.0,2.52,1.5,2.01,1.82,0,H
18,21,2.38,3.25,3.1,1.56,2.39,2.0,1.84,0,A
13,41,2.2,3.4,3.3,1.83,1.96,2.17,1.7,0,D
16,1,3.0,3.4,2.38,1.74,2.07,2.13,1.73,0,H
19,8,5.0,4.2,1.62,2.06,1.74,1.77,2.08,0,A
33,22,3.75,3.5,2.0,2.21,1.64,1.91,1.94,0,D
37,27,3.0,3.5,2.3,1.9,1.89,2.21,1.67,0,A
39,11,2.5,3.4,2.8,2.16,1.68,1.79,2.05,0,H
2,28,1.17,7.5,17.0,2.66,1.45,1.89,1.94,0,A
30,42,3.25,3.6,2.15,2.22,1.64,1.94,1.9,0,D
8,2,3.3,3.5,2.15,1.97,1.82,1.74,2.11,0,A
11,19,2.0,3.75,3.5,2.41,1.54,1.98,1.87,0,D
16,13,2.6,3.2,2.8,1.57,2.37,1.83,2.0,0,H
22,28,2.7,3.5,2.6,1.94,1.85,1.92,1.9,0,A
27,18,1.36,5.0,8.5,2.14,1.69,2.0,1.84,0,H
41,30,2.5,3.4,2.8,2.15,1.68,1.75,2.09,0,D
42,39,1.44,4.75,7.0,2.38,1.56,1.71,2.17,0,H
1,37,2.4,3.3,3.0,1.82,1.97,1.73,2.12,0,D
21,33,1.95,3.5,4.0,1.67,2.16,1.96,1.89,0,H
19,21,1.95,3.3,4.2,1.64,2.24,1.95,1.89,0,D
2,11,1.17,7.5,17.0,3.16,1.34,1.9,1.95,0,H
18,42,4.33,3.75,1.8,2.1,1.72,2.08,1.76,0,A
30,27,3.3,3.4,2.2,1.95,1.84,1.98,1.86,0,A
28,8,2.8,3.4,2.5,1.93,1.86,2.08,1.76,0,H
33,1,3.1,3.4,2.3,1.8,1.99,1.87,1.97,0,H
37,16,1.67,3.75,5.5,1.93,1.86,2.24,1.66,0,D
13,22,2.4,3.3,3.0,1.8,1.99,1.73,2.13,0,H
39,41,2.15,3.5,3.3,2.07,1.74,1.83,2.0,0,H
11,28,4.2,3.75,1.85,2.23,1.64,1.97,1.87,0,D
1,39,2.2,3.4,3.3,1.85,1.95,2.16,1.71,0,H
8,33,1.22,6.5,13.0,2.52,1.5,2.17,1.7,0,H
16,30,2.8,3.3,2.6,1.84,1.96,2.02,1.81,0,A
21,13,2.5,3.1,3.1,1.51,2.5,1.76,2.09,0,D
22,2,5.5,4.2,1.6,2.29,1.6,1.81,2.04,0,A
27,19,1.36,5.25,8.0,2.29,1.6,1.99,1.86,0,H
